X;Y;osm_id;type;name;operator;brand;opening_hours;wheelchair;cuisine;delivery;takeaway;stars;capacity;drive_through;wikidata;brand_wikidata;siret;phone;website;facebook;vegetarian;vegan;smoking;internet_access;com_insee;com_nom
-0.9246138;43.470485500542;node/10155013638;pub;Duli bar;;;;;;;;;;;;;;;;;;;;;"64499";Salies-de-Béarn
0.7378143;44.8374185004829;node/10155578693;restaurant;All'Olivo;;;;;italian;;;;;;;;;;;;;;;;"24223";Lalinde
0.7392172;44.836479700483;node/10155584184;restaurant;Le Petit Loup;;;;;;;;;;;;;;;;;;;;;"24223";Lalinde
1.4852105;46.2369628003042;node/10159581584;restaurant;Sybarita;;;"Mo 11:30-13:30; Tu-Sa 11:30-13:30,18:30-21:30";;pizza;;;;;;;;;"+33555634018";;;yes;;;;"23176";La Souterraine
-0.5679394;44.8789830004793;node/10159951143;restaurant;Nachos;;;;;moroccan;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.5680461;44.8789819004793;node/10159951145;restaurant;Bibibap;;;;;korean;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.5677189;44.8792205004793;node/10159970259;restaurant;Billig & Carabin;;;;;crepe;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.5678182;44.8790032004793;node/10159994170;restaurant;Woko;;;;yes;vietnamese;;yes;;;;;;;+33 5 56 37 36 42;;;;;no;;"33063";Bordeaux
0.1648377;45.6527731003929;node/10165330717;restaurant;L'atelier du blé noir;;;;;crepe;;;;;;;;;;;;;;;;"16015";Angoulême
0.1647788;45.6527158003929;node/10165331817;fast_food;Ali Baba;;;;;kebab;;;;;;;;;;;;;;;;"16015";Angoulême
0.1646084;45.6525882003929;node/10165334117;cafe;L'excellence;;;;;;;;;;;;;;;;;;;;;"16015";Angoulême
0.1656053;45.6501010003933;node/10165338017;cafe;Le Saint Roch;;;;;;;;;;;;;;;;;;;;;"16015";Angoulême
1.2245947;44.8749013004797;node/10165551649;restaurant;L'Oriënt;;;;;;;;;;;;;;;;;;;;;"24520";Sarlat-la-Canéda
-1.4610864;43.5440854005417;node/10167071857;restaurant;Méditerranée;;;;;"pasta;pizza";;;;;;;;;;;;;;;;"40312";Tarnos
1.2592643;45.8319684003677;node/10167139270;fast_food;NACHOS;SUDISTAS;;;;mexican;;;;;;;;"90377571600025";;;;yes;;;;"87085";Limoges
0.1570959;45.6488755003934;node/10167359519;fast_food;La Mie Câline;;;;;sandwich;;;;;;;;;;;;;;;;"16015";Angoulême
-1.0914083;44.6360485004989;node/10168789844;restaurant;Au Chalet Gourmand;;;;;;;;;;;;;;;;;;;;;"33199";Gujan-Mestras
0.1557574;45.6507958003932;node/10169446017;restaurant;Agape;;;;;;;;;;;;;;;;;;;;;"16015";Angoulême
-1.4763321;43.4893396005419;node/10169557438;bar;Bar du Curé;;;;;;;;;;;;;;;;;;;;;"64102";Bayonne
-1.1523533;46.1623274003166;node/10173769917;cafe;French Coffee Shop;;;"Mo-Sa 08:30-19:00; PH 14:00-19:00";yes;;no;;;;;;;"81091550400015";;https://fr-fr.facebook.com/French-Coffee-Shop-La-Rochelle-652751928196901/;;;;;;"17300";La Rochelle
1.5325125;45.1603926004521;node/10173880023;cafe;French Coffee Shop;;;Mo-Sa 08:00-19:30;;;;;;;;;;;;http://www.frenchcoffeeshop.com/;;;;;;"19031";Brive-la-Gaillarde
1.2153497;44.8917937004782;node/10173921517;cafe;French Coffee Shop;;;;;;;;;;;;;;;http://www.frenchcoffeeshop.com/;;;;;;"24520";Sarlat-la-Canéda
-0.5193791;44.8670677004804;node/10173926817;cafe;French Coffee Shop Lormont;;;"Mo-Fr 08:30-20:00; Sa 09:00-20:00";yes;;no;;;;;;;"81470016700020";;http://www.frenchcoffeeshop.com/;;;;;wlan;"33249";Lormont
0.3719672;46.6712455002263;node/10173927813;bar;Le Bar d'Arthur;Futuroscope;;;;;;;;;;;;;;;;;;;;"86115";Jaunay-Marigny
0.366493;46.6690741002267;node/10173927815;bar;Le Quai Gourmand - Le Bar;Futuroscope;;;;;;;;;;;;;;;;;;;;"86062";Chasseneuil-du-Poitou
0.7879685;45.7144325003844;node/10175601217;restaurant;La Grange du Lac;;;;;;;;;;;;;;;;;;;;;"87168";Saint-Mathieu
-0.6463501;44.8420728004825;node/10176180454;pub;Comptoir Mérignac;;;;;;;;;;;;;;;;;;;;;"33281";Mérignac
0.4013487;46.6688604002268;node/10176184208;restaurant;BAÏLA PIZZA Saint Georges Les Bx;;;;;pizza;;;;;;;;;"+33549410142";https://www.bailapizza.fr/;;;;;;"86222";Saint-Georges-lès-Baillargeaux
-0.5676701;44.8789580004793;node/10176229104;fast_food;Les Burgers de Papa;;Les Burgers de Papa;;;burger;;yes;;;;;Q111059493;;;;;;;;;"33063";Bordeaux
-0.5670796;44.8792148004793;node/10176229105;fast_food;Burger King;;Burger King;;;burger;;yes;;;;;Q177054;;;;;;;;;"33063";Bordeaux
-0.5674553;44.8791063004793;node/10176229106;restaurant;Salade & Co;;;;;;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.5677545;44.8789633004793;node/10177321876;restaurant;Poulet braisé;;;;;chicken;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.5237628;46.7678892002077;node/10178695956;fast_food;;;;;;burger;;;;;;;;;;;;;;;;"79069";Chanteloup
-1.0814828;44.6360619004989;node/10179188892;fast_food;Lucifer Pizza;;;;;pizza;;only;;;;;;;;;;;;;;"33199";Gujan-Mestras
-1.0820259;44.6362919004989;node/10179188900;fast_food;Domino's;;;;;pizza;;yes;;;;;;;;;;;;;;"33199";Gujan-Mestras
-1.0752922;44.6362127004989;node/10181498106;fast_food;Asiabbox;;;;;asian;;;;;;;;;;;;;;;;"33199";Gujan-Mestras
-1.0753848;44.6362136004989;node/10181498108;fast_food;poké green;;;;;;;;;;;;;;;;;;;;;"33199";Gujan-Mestras
-1.0545741;43.7095488005398;node/10182145317;cafe;French Coffee Shop Dax;;;"Tu-Fr 09:00-18:30; Sa 08:30-18:30";yes;;no;;;;;;;"87973847400011";+33 5 58 73 12 94;https://www.facebook.com/frenchcoffeeshop.dax;;;;;;"40088";Dax
2.1697343;45.8863948003597;node/10182396368;cafe;PANG La Gare café associatif;;;;;;;;;;;;;;;;;;;;;"23079";Felletin
-1.5057135;46.2478862003024;node/10183186615;fast_food;;;;;;pizza;;;;;;;;;;;;;;;;"17286";Les Portes-en-Ré
-1.0974129;45.9886163003443;node/10184480783;fast_food;Chez Awa;;;;limited;"burger;kebab;sandwich";;;;;no;;;;;;;yes;;;;"17168";Fouras
-1.0976624;45.9885417003443;node/10184480784;bar;L'Horizon;;;;yes;;;;;;;;;;"+33546838789";;;;;;;"17168";Fouras
-1.0976597;45.9884858003443;node/10184480785;restaurant;Ti Sable;;;;yes;;;;;;;;;;;;;;;;;"17168";Fouras
-1.097657;45.9884280003443;node/10184480786;restaurant;O RDV;;;;;;;;;;;;;;;;;;;;;"17168";Fouras
-1.0976168;45.9882752003443;node/10184480788;ice_cream;Glacier des 3 Phares;;;Mo-Su 14:00-18:30;yes;;;;;;;;;;;;;;;;;"17168";Fouras
-1.0952243;45.9892331003442;node/10184480790;bar;Excelsior;;;;;;;;;;;;;;;;;;;;;"17168";Fouras
0.5282167;45.1548329004527;node/10185187420;bar;;;;;;;;;;;;;;;;;;;;;;"24372";Saint-Astier
0.5283433;45.1549511004527;node/10185193319;restaurant;Mess;;;;;;;;;;;;;;;;;;;;;"24372";Saint-Astier
-0.3676605;43.2950242005414;node/10187782277;restaurant;You Sushi;;;;;asian;;;;;;;;;"+33559055858";yousushi.fr;;;;;;"64445";Pau
-0.773987;44.8967757004778;node/1018811715;restaurant;Les Bruyères;;;;;;;;;;;;;;;;;;;;;"33449";Saint-Médard-en-Jalles
-0.7126717;44.894016800478;node/1019220534;restaurant;Pitaya;;;"Mo-Th 11:45-14:30,19:00-22:30; Fr 11:45-14:30,19:00-23:00; Sa 12:00-15:00,19:00-23:00; Su 19:00-22:30";yes;;;;;;;;;;+33 5 64 28 69 62;https://www.pitayaresto.fr;;;;;;"33449";Saint-Médard-en-Jalles
-0.7008509;44.8877104004786;node/1019990584;fast_food;La Boîte à Pizza;;;;;pizza;;;;;;;;;;;;;;;;"33449";Saint-Médard-en-Jalles
0.3058276;46.5541005002483;node/10200132596;restaurant;Olivetto;;;"Mo-Sa 12:00-14:30, We-Sa 19:00-22:30";;;;;;;;;;;"+33549017503";https://loliveto-poitiers.fr/;;;;;;"86194";Poitiers
0.3047294;46.5536962002483;node/10200140037;bar;La cervoiserie;;;"Mo,Tu 15:00-20:30; We,Th 11:00-13:00,15:00-21:30; Fr 11:00-21:30; Sa 10:00-13:00,15:00-22:30; Su off";;;;;;;;;;;"+33983544139";https://lacervoiserie.com/les-cervoisiers/poitiers/;;;;;;"86194";Poitiers
-0.3704427;43.2958344005414;node/10200539687;restaurant;Côté Sushi;;;"11:00-14:30,18:00-22:30; Fr,Sa 11:00-14:30,18:00-23:00";;"sushi;japanese;peruvian";yes;yes;;;;;;;+33 5 33 06 40 28;https://cotesushi.com/restaurants/3873-cote-sushi-pau;;;;;;"64445";Pau
-1.2943509;44.2128832005241;node/10201518907;restaurant;L'Imprévu;;;;;;;;;;;;;;;;;;;;;"40184";Mimizan
-1.0709032;45.8662637003627;node/10201835195;restaurant;La Citadelle;;;;;crepe;;;;;;;;;+33 5 46 85 30 65;;;;;;;"17219";Marennes-Hiers-Brouage
-1.0702103;45.8670915003626;node/10201967917;restaurant;Le Brovage;;;;;;;;;;;;;;;;;;;;;"17219";Marennes-Hiers-Brouage
-0.9685689;44.6380372004987;node/1020522148;fast_food;Chez Pinpin;;;;;;;;;;;;;;;;;;;;;"33051";Biganos
-1.4320074;43.6524216005407;node/10207323246;restaurant;You Sushi;;;;;sushi;;;;;;;;;+33 5 58 43 27 15;https://www.yousushi.fr/page/capbreton;;;;;;"40065";Capbreton
-1.062368;44.6393418004986;node/10208479050;cafe;Insomna'Sing Kafé;;;;;;;;;;;;;;;;;;;;;"33199";Gujan-Mestras
-1.0619161;44.6389935004987;node/10208479061;restaurant;Ristorante Pizzeria Rossini;;;;;pizza;;;;;;;;;;;;;;;;"33199";Gujan-Mestras
-1.0635562;44.6387186004987;node/10208479202;fast_food;Le P'ti Creux du Bassin;;;;;;;yes;;;;;;;;;;;;;;"33199";Gujan-Mestras
-1.0641021;44.6384047004987;node/10208479210;fast_food;Gang of Pizza;;;;;pizza;;;;;;;;;;;;;;;;"33199";Gujan-Mestras
-1.0595034;44.6394047004986;node/10210865197;restaurant;La Maison du Couscous;;;;;;;;;;;;;;;;;;;;;"33199";Gujan-Mestras
-1.0599366;44.6388780004987;node/10210865204;restaurant;Le Tegalet;;;;;;;;;;;;;;;;;;;;;"33199";Gujan-Mestras
-1.0604301;44.6394658004986;node/10210868598;fast_food;Snack Volcano;;;;;burger;;;;;;;;;;;;;;;;"33199";Gujan-Mestras
-1.0611624;44.6393504004986;node/10210868602;pub;Monkey Pub;;;;;;;;;;;;;;;;;;;;;"33199";Gujan-Mestras
-1.0612804;44.6393217004987;node/10210868603;fast_food;Loola's Diner;;;;;burger;;yes;;;;;;;;;;;;;;"33199";Gujan-Mestras
-1.4317809;46.1930603003115;node/10214764423;fast_food;Au Point Chaud;;;;;pizza;;;;;;;;;;;;;;;;"17121";La Couarde-sur-Mer
-0.5721433;44.8546917004815;node/10215783953;restaurant;Bobo Pizza;;;;yes;pizza;;yes;;;;;;;;;;;;;;"33063";Bordeaux
-1.4316962;43.4897096005419;node/10217245246;restaurant;Izarlilia;;;;;regional;;;;;;;;;;;;;;;;"64304";Lahonce
-1.4336037;43.4882854005419;node/10217245962;restaurant;Le 24 Café;;;;;;;;;;;;;;;;;;;;;"64407";Mouguerre
-0.3778045;43.6401202005408;node/10220253704;restaurant;THAI LANDES;;;"We-Su 11:45-14:00,18:45-21:00";yes;thai;;yes;;;;;;;"+33608096570";;;yes;;;;"40110";Geaune
0.3690822;46.6663411002272;node/10223435203;fast_food;Autruck !;;;;;;;;;;;;;;;;;;;;;"86062";Chasseneuil-du-Poitou
-0.4402828;45.4527711004187;node/10223538520;fast_food;L'Baraque à Louloute;;;;;belgian;;;;;;;;;;;;;;;;"17197";Jonzac
-0.4385231;45.4529586004187;node/10223548417;restaurant;Aux Vents d'Anges;;;Mo-Sa 08:30-19:30;;;;;;;;;;;+33 5 46 70 85 76;;;;;;;"17197";Jonzac
0.7195311;45.1828954004497;node/10224498736;cafe;Café associatif Les Thétards;;;;;;;;;;;;;;;;;;;;;"24322";Périgueux
0.3090621;46.5566612002478;node/10226169817;fast_food;Domino's pizza;;;;;"italian;pizza;vegan;vegetarian";;;;;;;;;"0586302010";;;;;;;"86194";Poitiers
-0.4362206;45.4419709004201;node/10226195517;fast_food;KJ Pizz';;;"Tu-Th 18:00-21:00; Fr-Su 18:00-21:30";no;pizza;;only;;;;;;;+33 5 46 86 16 50;;;;;;;"17197";Jonzac
-0.9549264;45.5602725004051;node/10226653577;restaurant;La gourmandise;;;;;;;;;;;;;;;;;;;;;"17230";Meschers-sur-Gironde
-0.9526568;45.5587072004054;node/10226653579;cafe;Wool & Tea;;;;;;;;;;;;;;;;;;;;;"17230";Meschers-sur-Gironde
2.1452464;45.5367860004082;node/10228348402;restaurant;Chez Françoise Bleu;;;;;regional;;;;;;;;;;;;;;;;"19136";Meymac
-0.586825;44.8346971004832;node/10228610813;restaurant;Suki;;;"Tu-Fr 09:00-13:00,16:00-19:30; Sa 08:30-13:00";;japanese;;yes;;;;;;;;;;;;;;"33063";Bordeaux
-0.58708;44.8346397004832;node/10228610814;restaurant;Vach' et nous;;;;;regional;;;;;;;;;;;;;;;;"33063";Bordeaux
-1.5684216;43.469237800542;node/10228958661;restaurant;Lagun;;;;;;;;;;;;;;;;;;;;;"64122";Biarritz
0.6265884;44.2044007005245;node/10235478962;fast_food;Domino's;;Domino's;;;pizza;;yes;;;;;Q839466;;;;;;;;;"47001";Agen
0.6271559;44.2057485005245;node/10235485283;restaurant;Le Plancher des Vaches;;;;;;;;;;;;;;;;;;;;;"47001";Agen
0.6272158;44.2058324005245;node/10235485284;restaurant;LUCA;;;;;italian;;;;;;;;;;;;;;;;"47001";Agen
0.6270906;44.2056613005245;node/10235485285;restaurant;Au P'tit Bonheur;;;"Tu-Sa 11:45-13:45,18:00-21:30";;;;;;;;;;;;http://auptitbonheur.bio/;;;;;;"47001";Agen
0.6266588;44.2043726005245;node/10235496541;fast_food;Le Délice 47;;;;;kebab;;;;;;;;;;;;;;;;"47001";Agen
0.6263137;44.2045655005245;node/10235501345;pub;Le Vestiaire;;;;;;;;;;;;;;;;;;;;;"47001";Agen
-0.1957282;45.8419343003663;node/10235977237;restaurant;Auberge Les Romarins;;;;;;;;;;;;;;;;;;;;;"17427";Siecq
2.0475907;46.2486937003022;node/10239670472;bar;Chez Marie-Hélêne;;;;;;;;;;;;;;;;;;;;;"23102";Ladapeyre
-1.1343975;46.2302999003053;node/10242261542;restaurant;Obione;;;;;;;;;;;;;;;;;;;;;"17222";Marsilly
0.620499;44.2048254005245;node/10250779355;cafe;Mademoiselle;;;;;"coffee_shop;sandwich;cake";;;;;;;;;;;;;;;;"47001";Agen
-0.9940246;45.630021100396;node/1025314194;restaurant;Cafétaria Leclerc;;;;;regional;;;;;;;;;;;;;;;;"17306";Royan
-0.3793048;44.3421802005176;node/10255424705;restaurant;La popote à zabou auberge de cazalis;;;;;;;;;;;;;;;;;;;;;"33115";Cazalis
-0.4949923;46.8367549001942;node/10258014835;restaurant;La Campana;;;"Mo-We 11:45-14:00,18:45-21:30; Th 11:45-14:00; Fr 11:45-14:00,18:45-21:30; Sa,Su 18:45-21:30";;;;;;;;;;;;;;;;;;"79049";Bressuire
0.0794309;44.3139008005191;node/10264936610;fast_food;McDonald's;;;;;;;;;;;;Q38076;;;;;;;;;"47052";Casteljaloux
0.0848611;44.3139075005191;node/10265582870;restaurant;Le Cassissier;;;;;;;;;;;;;;;;;;;;;"47052";Casteljaloux
-1.5053737;43.463902600542;node/10265785958;restaurant;Chez Paqui;;;;;;;;;;;;;;;;;;;;;"64024";Anglet
-1.5048587;43.463976600542;node/10265785960;fast_food;Les Délices de Maignon;;;;;;;;;;;;;;;;;;;;;"64024";Anglet
-1.5045396;43.464538700542;node/10265785969;restaurant;Le Cass' du Siècle;;;;;;;;;;;;;;;;;;;;;"64024";Anglet
-1.5044752;43.464361000542;node/10265785976;restaurant;Les chipirons de Carlito;;;;;;;;;;;;;;;;;;;;;"64024";Anglet
-1.4756823;43.4923941005419;node/10266006397;ice_cream;Moustache;;;;;;;;;;;;;;;;;;;;;"64102";Bayonne
-1.4895219;43.441429800542;node/10267383042;restaurant;Le 180°;;;;;;;;;;;;;;;;;;;;;"64100";Bassussarry
1.2017617;45.5099349004116;node/10269339191;bar;Le Maryland;;;;;;;;;;;;;;;;;;;;;"87187";Saint-Yrieix-la-Perche
1.2018193;45.5112012004114;node/10269339205;pub;;;;;;;;;;;;;;;;;;;;;;"87187";Saint-Yrieix-la-Perche
-0.3875811;43.2976962005414;node/10270138702;fast_food;Pizz'à Rossi;;;;;pizza;;;;;;;;;;;;;;;;"64129";Billère
0.6124557;44.2040709005246;node/10270151074;bar;Le Café de Paris;;;;;;;;;;;;;;;;;;;;;"47001";Agen
0.6171747;44.2047309005245;node/10270151076;bar;;;;;;;;;;;;;;;;;;;;;;"47001";Agen
-0.634179;44.9096402004766;node/10271474387;restaurant;Les restos du Coeur;;;;;;;;;;;;;;;;;;;;;"33056";Blanquefort
-0.6353839;44.9098145004766;node/10271474393;restaurant;Pomme Cactus;;;;;french;;;;;;;;;;;;;;;;"33056";Blanquefort
0.6115661;44.2040935005245;node/10272939193;restaurant;;;;;;thai;;;;;;;;;;;;;;;;"47001";Agen
0.1788699;45.6941448003873;node/10274219721;restaurant;Deuche;;;;;;;;;;;;;;;;;;;;;"16078";Champniers
-0.3747057;43.2966860005414;node/10280733041;restaurant;La Piazza;;;"Tu-Th 12:00-13:30,19:00-21:00; Fr,Sa 12:00-13:30,19:00-21:30";;pizza;;;;;;;;;;;;;;;;"64445";Pau
-0.5174522;45.9450330003509;node/10284263386;restaurant;Bangkok d'Angély;;;Tu-Sa 09:00-20:00;limited;thai;;only;;;;;;;;;;;;;;"17347";Saint-Jean-d'Angély
-1.1486064;46.1614863003167;node/10286270282;restaurant;Amore by Iséo;;;"Mo-Su 10:00-14:00; 19:00-22:30";yes;italian;no;yes;;;;;;;+33 5 46 41 07 03;https://www.amorebyiseo.fr/;;;;;;"17300";La Rochelle
-1.2027603;46.1618554003167;node/10287425380;restaurant;La Côte Rôtie;;;;;;;;;;;;;;+33 5 46 44 04 19;;;;;;;"17300";La Rochelle
-1.1095914;46.1756644003144;node/10287862577;restaurant;Wok 86;;;;;corean;;;;;;;;;;;;;;;;"17291";Puilboreau
-0.5814744;44.8386486004829;node/10287965110;fast_food;Rimon mid East;;;;;;;;;;;;;;;;;;;;;"33063";Bordeaux
0.5076188;44.1985499005248;node/10289455001;fast_food;Burger King;;Burger King;11:00-22:00;;burger;;yes;;;no;;Q177054;;;https://www.burgerking.fr/restaurant/aire-dagen-porte-daquitaine;;;;;;"47238";Sainte-Colombe-en-Bruilhois
-0.8413809;45.6027775003996;node/10289567210;bar;Le P'tit Chez Soi;;;;;;;;;;;;;"53353962300017";;;;;;;;"17183";Grézac
-0.9463081;45.5550080004058;node/10289666975;restaurant;;;;;;;;;;;;;;"51129075100011";;;;;;;;"17230";Meschers-sur-Gironde
-0.9496484;45.5557253004057;node/10289666976;restaurant;Café Galerie Pita;;;;;;;;;;;;;"83438697100032";;;;;;;;"17230";Meschers-sur-Gironde
0.3273642;46.8135454001988;node/10289881784;fast_food;Mario's Pizza;;;;;pizza;;;;;;;;;;;;;;;;"86128";Lencloître
0.3279214;46.8145433001986;node/10289881792;fast_food;O'Tacos;;O'Tacos;;;mexican;;yes;;;;;Q28494040;;;;;;;;;"86128";Lencloître
-1.3573936;43.7542225005391;node/10289895404;restaurant;;;;;;;;;;;;;;;;;;;;;;"40310";Soustons
-0.9891681;45.6003766003999;node/10291556016;bar;Resto Océan Foret;;;;;;;;;;;;;"80176380600016";;;;;;;;"17333";Saint-Georges-de-Didonne
1.2565519;45.830335500368;node/10291777672;restaurant;Mateasse;;;;;bubble_tea;;;;;;;;"90297764400019";;;;;;;;"87085";Limoges
1.2564386;45.8307378003679;node/10291777679;restaurant;Les Echoppes Gogaille;;;;;french;;;;;;;;;;https://gogaille.fr/limoges/echoppes;;;;;;"87085";Limoges
1.2563437;45.8308922003679;node/10291777695;restaurant;Madame Lou;;;;;cantonese;;;;;;;;;;https://www.restaurantmadamelou.fr/;;;;;;"87085";Limoges
1.2559494;45.8317110003678;node/10291777708;restaurant;Chez Dilan;;;;;kebab;;;;;;;;;;;;;;;;"87085";Limoges
1.255988;45.8315169003678;node/10291817111;restaurant;Square Simone;;;;;;;;;;;;;;;;;;;;;"87085";Limoges
1.2560493;45.8318405003678;node/10291817116;restaurant;R'Bagel;;;"Mo,Tu 10:30-16:30; We 10:00-17:30,19:00-21:00; Th 10:00-18:30,19:00-21:00; Fr 10:00-17:00,19:00-21:00; Sa 11:00-18:00";;bagel;;;;;;;;"88757486100035";;;;;;;;"87085";Limoges
1.2560252;45.8319937003678;node/10291817118;restaurant;Les Caprices du Gourmet;;;;;french;;;;;;;;;;;;;;;;"87085";Limoges
1.2557305;45.8323803003677;node/10291817124;restaurant;Pohmaë;;;;;hawaiian;;;;;;;;;;https://www.pohmae.com/;;;;;;"87085";Limoges
1.255772;45.8325681003677;node/10291817127;restaurant;VerSus;;;;;;;;;;;;;;;;;;;;;"87085";Limoges
-1.0300112;45.6255812003965;node/10292229605;restaurant;Catering;;;;;;;;;;;;;"90110631000021";;;;;;;;"17306";Royan
-0.3639315;43.2920342005414;node/10292975152;pub;Le Barn’s;;;;;;;;;;;;;;;;;;;;;"64445";Pau
-1.5588162;43.480023900542;node/10293030427;restaurant;Sakae;;;;;japanese;;;;;;;;;+33 5 59 43 18 67;https://sakae-biarritz.fr;;;;;;"64122";Biarritz
0.0822742;44.3123529005192;node/10293846747;restaurant;Pizzeria Cap au Sud;;;;;pizza;;;;;;;;;;;;;;;;"47052";Casteljaloux
0.3537586;46.5758678002442;node/10294084676;fast_food;Speed Burger;;Speed burger;"Mo, Tu, Th, Fr 11:30-13:45, 18:30-22:00; We 11:30-13:45, 18:00-21:30";;;;;;;;;;;+33 5 49 00 01 72;https://speed-burger.com/livraison-hamburger/poitiers;;;;;;"86194";Poitiers
1.2574125;45.830316800368;node/10294159218;restaurant;L'Éminceur;;;;;;;;;;;;;"85010212000027";;;;;;;;"87085";Limoges
-1.0932487;45.9879663003443;node/10294262626;restaurant;Four'as Pizz;;;"Mo,Tu,Th,Su 10:30-13:30, 18:00-21:45; Fr,Sa 10:30-13:30, 18:00-22:00";no;pizza;;;;;;;;;"+33546846504";https://www.fouraspizz.fr/;;yes;;;;"17168";Fouras
0.9588137;46.2240322003064;node/10294726250;restaurant;Le Tambour Cassé;;;;;;;;;;;;;;;;;;;;;"87028";Val-d'Oire-et-Gartempe
-0.5739331;44.8389696004828;node/10295449971;fast_food;Barapom;;;"Mo-Sa 09:30-20:00; Su 10:00-20:00";;;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.5717806;44.8408877004827;node/10295461529;cafe;DS Café Bordeaux;;;Mo-Su 11:00-22:30;;;;;;;;;;;+33 5 57 99 98 48;http://www.dscafe.fr/;;yes;;;;"33063";Bordeaux
-0.5800021;44.8410732004826;node/10295461611;cafe;Le Petit Café;;;;;;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.5778444;44.8360247004831;node/10296718995;restaurant;Baston;;;;;;;;;;;;;;+33 5 57 83 77 10;https://instagram.com/bastonbordeaux?igshid=YmMyMTA2M2Y=;;;;;;"33063";Bordeaux
1.2578863;45.8295352003681;node/10297368154;fast_food;Dreams Donuts;;;;;donut;;;;;;;;"91530909000016";;https://dreamsdonuts.be/store-locator/limoges/;;;;;;"87085";Limoges
1.2590364;45.830664400368;node/10297368165;bar;Les LimogÉs;;;;;;;;;;;;;"88450491100022";;https://www.leslimoges.com/;;;;;;"87085";Limoges
-1.0305993;45.622072000397;node/10299259672;restaurant;Rafales;;;;;;;;;;;;;;;;;;;;;"17306";Royan
0.0930368;46.8404843001934;node/10299391498;bar;;;;;;;;;;;;;;;;;;;;;;"86225";Saint-Jean-de-Sauves
-0.3644279;43.3110855005415;node/10300861341;bar;Europub Café;;;"Mo-We 10:00-23:00; Th-Fr 10:00-24:30; Sa 14:00-24:30";;;;;;;;;;;;;;;;;;"64445";Pau
-0.3744285;43.2961327005414;node/10302282469;cafe;Maison Gramont;;;;;tea;;;;;;;;;;;;;;;;"64445";Pau
-0.5716049;44.8325123004834;node/1030614214;fast_food;So'Food;;;"PH,Mo-Sa 11:00-24:00; Su off";;;;;;;;;;;;;;;;;;"33063";Bordeaux
-1.4778551;43.4887214005419;node/10308412810;cafe;French Coffee Shop;;;Mo-Sa 09:00-19:00;;;;;;;;;;"84224198600012";;http://www.frenchcoffeeshop.com/;;;;;;"64102";Bayonne
0.0655858;45.0113326004672;node/10311299791;restaurant;l'école des gourmands;;;;;"regional;french;chocolate;steak_house;dessert";;;;;;;;;;;;;;;;"24297";Moulin-Neuf
0.3462237;45.253879400442;node/10311308602;restaurant;McDonald's;;;Mo-Su 11:00-23:00;;burger;;;;;;;;;;;;;;;;"24352";Ribérac
-0.4318668;45.4465668004195;node/10311594611;restaurant;Restaurant de la Seugne;;;;;french;;;;;;;;;;;;;;;;"17197";Jonzac
-0.432021;45.4465291004195;node/10311594710;bar;Bar du Château;;;;;;;;;;;;;;;;;;;;;"17197";Jonzac
-0.4323612;45.4461413004195;node/10311594714;fast_food;La Cantina;;;;;;no;yes;;;no;;;;;;;;;;;"17197";Jonzac
-0.4330039;45.4451653004197;node/10313052272;restaurant;Chez Loïc;;;;yes;;;;;;;;;;+33 5 16 77 90 12;;;;;;;"17197";Jonzac
-0.4345824;45.4453893004196;node/10313095143;cafe;Bar du cinéma;;;;;;;;;;;;;;;;;;;;;"17197";Jonzac
-0.4342057;45.4447736004197;node/10313173811;restaurant;Le Grill du Château;;;;;;;;;;;;;;;;;;;;;"17197";Jonzac
-0.4171;43.3430305005418;node/10313369249;restaurant;La Pachamama;;;Tu-Sa 11:30-14:30;;;;;;;;;;;;;;;;;;"64335";Lescar
-0.9676597;46.1941699003113;node/10314717840;restaurant;Chez Janick;;;;;;;;;;;;;;;;;;;;;"17466";Vérines
-0.5618834;44.8313518004835;node/1033069178;cafe;Café Sainte-Croix;;;;;;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.5665079;44.8341379004832;node/1033189392;restaurant;Meson la Venta;;;;;spanish;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.5660989;44.8348148004832;node/1033189395;restaurant;Bar Brasserie Le Saint-Michel;;;;;;no;no;;;;;;;+33 5 56 94 21 29;;;;;outside;;"33063";Bordeaux
-0.565829;44.8337358004832;node/1033189396;bar;Le Passage Saint-Michel;;;;;;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.6928265;44.8860099004787;node/1036091275;restaurant;Fujiyama;;;"Mo-Sa 12:00-22:30, 14:30-19:00; Su 19:00-22:30";;;;;;;;;;;+33 5 56 05 33 83;;;;;;;"33449";Saint-Médard-en-Jalles
