X;Y;osm_id;type;name;operator;wheelchair;opening_hours;reception_opening_hours;stars;rooms;beds;internet_access;camp_site;fee;capacity;website;phone;facebook;email;com_insee;com_nom
1.1630652;44.7919073004868;node/11006157115;camp_site;Camping Slow Village;;limited;;;;;;wlan;;;;https://www.slow-village.fr/perigord/;;;;"24395";Saint-Cybranet
-0.3927447;42.9732905005359;node/1100656780;hotel;Hôtel Restaurant de la Poste;;;;;"2";;;;;;;http://www.hotel-dela-poste.com/;+33 5 59 05 33 06;;delaposte3@aol.com;"64204";Eaux-Bonnes
-1.151047;46.1627857003165;node/11011581568;hotel;Maison des Ambassadeurs;;yes;;;;;;;;;;;;;;"17300";La Rochelle
-0.9159578;43.1799436005401;node/11013912641;caravan_site;Aire de stationnement Ferme Atxinea;;;;;;;;;;;;http://www.ossau-iraty.fr/etape/jean-michel-armagnague;;;;"64268";Idaux-Mendy
-0.4860171;43.8681641005365;node/11014066933;hotel;Eco Chic;;;;;;;;;;;;;;;;"40281";Saint-Pierre-du-Mont
1.1619707;44.7919293004868;node/11019162566;camp_site;Sortie Camping;;limited;;;;;;wlan;;;;;;;;"24395";Saint-Cybranet
1.1618684;44.7923190004867;node/11019497166;camp_site;Entrée Camping;;;;;;;;;;;;;;;;"24395";Saint-Cybranet
0.5268502;44.8591505004811;node/11019727678;camp_site;Camping Perma Pirate;;;;;;;;;;;;http://metaphysik.fr/LaPiraterie/2019/11/23/bergerac-camping-a-la-ferme/;06 70 44 46 14;;;"24037";Bergerac
-0.9915429;43.6102573005411;node/11020936016;caravan_site;Mon Village Pouillon;CAMPING-CAR PARK;;;;;;;;;yes;;https://www.campingcarpark.com/fr_FR/sejour/camping/nouvelle-aquitaine/40-landes/pouillon;;;;"40233";Pouillon
1.880765;45.3727889004284;node/1117345770;camp_site;;;;;;;;;;;;;;;;;"19062";Corrèze
-1.0757224;44.7547952004898;node/1154672738;motel;Centre de Mer PEP;;;;;;;;;;;;;;;;"33005";Andernos-les-Bains
-1.0794738;44.7510570004901;node/1154672758;motel;Colonie EDF;;;;;;;;;;;;;;;;"33005";Andernos-les-Bains
0.9242231;44.9188336004758;node/1166535189;hotel;Le Cygne;;;;;;;;;;;;;;;;"24067";Le Bugue
0.9263797;44.9182145004758;node/1168162008;hotel;Royal Vézère;;;;;;;;;;;;;;;;"24067";Le Bugue
0.9269068;44.9193290004757;node/1168431206;hotel;Hôtel de Paris;;;;;;;;;;;;;;;;"24067";Le Bugue
-1.2961786;46.1453411003194;node/1188200530;hotel;Thalasso;;yes;;;;;;;;;;;;;;"17360";Sainte-Marie-de-Ré
-0.7435843;44.9076772004768;node/1199953029;hotel;Le Pavillon de Saint-Aubin;;;;;;;;;;;;;;;;"33376";Saint-Aubin-de-Médoc
-0.6704108;44.8329828004833;node/1205585933;hotel;Hôtel Balladins;;;;;;;;;;;;;;;;"33281";Mérignac
-1.1770464;46.0089545003411;node/1218707172;camp_site;Camping du Fort de la Rade;;;;;;;;;;;;https://www.pierreetvacances.com/;"+33546842828";;;"17004";Île-d'Aix
-1.5277172;46.2046335003096;node/1224482031;hotel;Côté Thalasso;;;;;;;;;;;;;;;;"17019";Ars-en-Ré
-1.0911765;45.4362025004208;node/1240724961;camp_site;Camping les Familles;;;;;;;;;;;;https://campingdesfamilles.site-solocal.com/;;;;"33193";Grayan-et-l'Hôpital
-1.1048997;45.434175000421;node/1240724965;chalet;gîtes communaux;;;;;;;;;;;;;;;;"33193";Grayan-et-l'Hôpital
-0.4398771;44.7581183004895;node/1246162966;hotel;Château de Sogeant;;;;;;;;;;;;;;;;"33381";Saint-Caprais-de-Bordeaux
-1.0293024;45.6255082003966;node/1254721134;hotel;Hôtel Abacus;;;;;"2";;;;;;;;;;;"17306";Royan
-1.0285248;45.6254053003966;node/1254721150;hotel;Agathe Hotel;;;;;"2";;;;;;;;;;;"17306";Royan
-1.243865;45.9651030003479;node/1268554746;hotel;Hôtel des Bains;;;;;;;;;;;;;;;;"17337";Saint-Georges-d'Oléron
-0.250558;45.652331900393;node/1272351320;guest_house;La fleur de vigne;;;;;;;;;;;;;;;;"16150";Gensac-la-Pallue
0.5677802;44.1087819005287;node/1275468918;hotel;Château de Lassalle;;;;;;;;;;;;http://www.chateaudelassalle.com/;;;;"47137";Laplume
-1.1348614;45.0037812004679;node/1279679016;camp_site;L'Ermitage;;;;;"3";;;;;;;http://www.ermitage-lacanau.com/;;;;"33214";Lacanau
-1.1789365;45.6898046003879;node/1282190709;hotel;Hôtel La Côte d'Argent;;;;;"2";;;wlan;;;;http://www.hotel-cote-argent.com/;+335 46 22 40 07;;;"17225";Les Mathes
-0.7621061;43.3203790005416;node/1300225052;camp_site;Beau Rivage;;;;;;;;;;;;;;;;"64416";Navarrenx
-0.9546638;43.018911700537;node/1304848350;hotel;Etchémaïte;;yes;"PH,We-Su 12:00-14:00,19:30-21:00";;"2";;;wlan;;;;https://www.hotel-etchemaite.fr/;;;;"64316";Larrau
-0.9545139;43.017513800537;node/1305554060;hostel;Chez Despouey;;;;;;;;;;;;;;;;"64316";Larrau
-0.9559153;43.018906200537;node/1307232574;guest_house;Charmance;;;;;;;;;;;;;;;;"64316";Larrau
-1.3044796;43.2336654005408;node/1308710586;hotel;Euskalduna;;;;;"2";;;;;;;;;;;"64490";Saint-Martin-d'Arrossa
-1.2849783;43.2418337005409;node/1308715282;hotel;Mende Aldi;;;;;"2";"15";;wlan;;;;https://www.hotel-mendi-alde.com/hotel/;+33 5 59 37 71 78;;;"64436";Ossès
-1.0224205;44.6354626004989;node/1309559742;hotel;Le Central;;;;;;;;;;;;;;;;"33527";Le Teich
-1.1507449;44.6501729004979;node/1312941120;hotel;greet La Teste Bassin d'Arcachon;;;;;;;;;;;;;+33 5 57 52 06 50;;;"33529";La Teste-de-Buch
-1.2575581;43.433592000542;node/1313039204;hotel;Les Collines Iduki;;;;;;;;;;;;https://www.location-vacances-paysbasque.com/;+33 5 59 70 20 81;;iduki@iduki.net;"64289";La Bastide-Clairence
-0.4654941;46.3187726002903;node/1313334354;hotel;Sandrina;Logis;;;;"2";;;;;;;;;;;"79191";Niort
1.8583892;46.1622191003166;node/1313884099;camp_site;Camping de Courtille;;;;;"3";;;;;;;http://www.camping-courtille.com;;;contact@camping-courtille.com;"23096";Guéret
-0.6189875;42.9220942005345;node/1314411064;guest_house;Moulin Eygun;;;;;;;;;;;;https://moulineygun6464.wordpress.com/;;;;"64006";Accous
-1.1954504;43.6549569005406;node/1315859416;guest_house;Bezincam;;;;;;;;;;;;;;;;"40293";Saubusse
-0.9885487;43.619404900541;node/1316514050;guest_house;Château Saint-Martin;;;;;;"5";;yes;;;;http://www.chateausaintmartin-landes.fr/;"+33634877873";;chateausaintmartin40@gmail.com;"40233";Pouillon
1.3711695;46.1118879003248;node/1318552758;guest_house;Château Constant;;;;;;;;wlan;;;;http://www.chateau-constant.com;"+33555767842";;chateau_constant@yahoo.com;"87014";Bessines-sur-Gartempe
-1.0494212;43.805138700538;node/1321497247;guest_house;Les Sables;;;;;;;;;;;;;;;;"40114";Gourbera
-1.1443659;43.1351770005394;node/1323280677;hotel;Ferme Auberge Ibarnia;;;;;;;;;;;;https://www.facebook.com/fermeibarnia;+33 5 59 37 10 22;;;"64327";Lecumberry
-0.9519514;43.017234000537;node/1323300335;camp_site;Ixtila;;;;;"2";;;wlan;;;;http://www.camping-ixtila.fr/;+33 5 59 28 63 09;;lysianefilhol@sfr.fr;"64316";Larrau
-0.3264663;45.6850541003885;node/1324805674;hotel;L'oliveraie;;;;;;;;;;;;;;;;"16102";Cognac
1.8363158;44.9783712004703;node/1326058604;hotel;Le Relais de Vellinus;;;;;"2";;;wlan;;;;http://vellinus.com/;+33 555911104;;contact@vellinus.com;"19019";Beaulieu-sur-Dordogne
-1.2805149;44.2042268005245;node/1331103374;hotel;Hôtel L'Emeraude des Bois;;;;;"2";;;wlan;;;;http://www.emeraudedesbois.com;+33 5 58 09 05 28;;reservation@emeraudedesbois.com;"40184";Mimizan
-0.8300989;45.5597008004052;node/1331203498;guest_house;;;;;;;;;;;;;;;;;"17131";Cozes
-1.1959269;43.3449102005418;node/1331514443;hotel;Goxoki;;;;;;;;;;;;;;;;"64489";Saint-Martin-d'Arberoue
0.715656;46.4024830002757;node/1331615463;hotel;Le Montespan;;;;;;;;;;;;;;;;"86140";Lussac-les-Châteaux
-0.8568366;45.5761163004031;node/1332603887;guest_house;;;;;;;;;;;;;;;;;"17131";Cozes
-1.0493759;43.0368449005374;node/1336086010;camp_site;Camping d'Iraty;;;;;;;;;;;;http://www.chalets-iraty.com/bungalow-meleze-1-2-3-et-4/;;;;"64316";Larrau
-0.8585176;43.0156740005369;node/1336086059;camp_site;Camping Ibarra;;;;;;;;;;;;http://www.ibarra-chantina.com/;+33 5 59 28 73 59;;errecarret.maryse@wanadoo.fr;"64475";Sainte-Engrâce
-1.5046981;43.476446800542;node/1345788440;hotel;Hôtel Résidence Anglet Biarritz-Parme;;;;;"3";;;;;;;;;;;"64024";Anglet
1.7748031;46.3095561002919;node/1357728638;chalet;;;;;;;;;;;;;;;;;"23039";La Celle-Dunoise
1.7680654;46.3101787002918;node/1357728642;chalet;;;;;;;;;;;;;;;;;"23039";La Celle-Dunoise
1.7671601;46.3083202002921;node/1357728645;camp_site;Les Sillons;Municipal;;;;;;;;;;;http://www.lacelledunoise.fr/index.php/tourisme-et-loisirs/tourisme/ou-se-loger/camping#sillons;+33 5 55 89 10 77;;;"23039";La Celle-Dunoise
-0.4622682;46.3210775002899;node/1358382565;hotel;Central Hôtel;;;;;"2";;;;;;;;;;;"79191";Niort
-1.5618977;43.4820414005419;node/1361412604;hotel;Hôtel Cosmopolitain;;;;;"3";;;;;;;https://hotelcosmopolitain.com/;+33 5 59 24 04 89;;info@hotelcosmopolitain.com;"64122";Biarritz
-1.5632334;43.4816796005419;node/1361412623;motel;Hôtel Anjou;;;;;;;;;;;;;;;;"64122";Biarritz
-1.559779;43.4818119005419;node/1361442955;hotel;Hôtel Mercure Le Président;accord Hotel;yes;;;"4";"69";;;;;;;+33 5 59 24 66 40;;;"64122";Biarritz
-1.5624959;43.476517600542;node/1362558463;hotel;Hôtel Best Western Kemaris;;;;;;;;;;;;;;;;"64122";Biarritz
1.2057519;45.7967829003728;node/1362746559;guest_house;La Métairie;;;;;;;;;;;;http://www.chateau-chabroulie.com/;;;;"87075";Isle
-1.5568936;43.4845262005419;node/1363034906;hotel;Grand Tonic Hôtel;;;;;;;;;;;;;;;;"64122";Biarritz
-1.5544232;43.4849856005419;node/1363042051;hotel;Hostellerie Victoria;;;;;;;;;;;;;;;;"64122";Biarritz
2.0596543;45.3848824004269;node/1372006762;hotel;Hôtel Colorado;;;;;;;;;;;;;;;;"19176";Rosiers-d'Égletons
1.1181885;45.0217733004662;node/1373109328;hotel;Hôtel du Parc;;;;;"2";;;;;;;http://hotel-du-parc.net;"+33553507020";;thonachotel@wanadoo.fr;"24552";Thonac
0.8939005;44.6797627004956;node/1373894774;hotel;Hôtel De France;;;;;;;;;;;;;;;;"24280";Monpazier
1.9890436;45.1101156004574;node/1374919675;guest_house;;;;;;;;;;;;;;;;;"19091";Hautefage
1.9890189;45.1105999004573;node/1374919689;guest_house;;;;;;;;;;;;;;;;;"19091";Hautefage
-1.0587997;45.1857653004494;node/1379333610;hotel;Hôtel d'Hourtin;;;;;;;;;;;;;;;;"33203";Hourtin
1.9020297;46.3269202002889;node/1384118364;hotel;L'Orangerie;;;;;;;;;;;;;;;;"23025";Bonnat
1.1552527;44.7665637004888;node/1386627347;guest_house;Ferme auberge Montalieuhaut;;;;;;;;;;;;http://www.montalieuhaut.com;"+33553283174";;jeanluc@montalieuhaut.com;"24395";Saint-Cybranet
1.430003;45.0699007004614;node/1388903847;camp_site;La Magaudie;;;;;;;;;;;;;;;;"19047";Chartrier-Ferrière
0.5936034;46.411987800274;node/1399933470;hotel;Les deux porches;;;;;;;;;;;;;;;;"86285";Verrières
-1.1640537;44.6630061004969;node/1406159151;hotel;Le Trianon;Maeva;;;;"3";;;;;;;;;;;"33009";Arcachon
-0.4567667;46.3199421002901;node/1406343568;hotel;Moka Hôtel;;;;;"3";"33";;;;;;;;;;"79191";Niort
-0.455718;46.3196910002901;node/1406360763;hotel;Hôtel La Marmotte;;;;;"2";"12";;;;;;;;;;"79191";Niort
0.9742628;44.9064879004769;node/1411137723;camp_site;Le Val de la Marquise;;;Apr 13 - Sep 29;;"4";;;;;;;https://www.camping-dordogne-marquise.com/;+33 5 53 54 74 10;;contact@levaldelamarquise.com;"24076";Campagne
-1.201817;44.455842000511;node/1413887518;camp_site;Slow Village;;;;;;;;;;;"100";https://www.slow-village.fr;+33 5 45 91 13 65;;contact.biscarrosselac@slow-village.fr;"40046";Biscarrosse
-1.1263408;45.5155286004109;node/1415219673;hotel;Le Neptune;;;;;;;;;;;;;;;;"33514";Soulac-sur-Mer
-1.1229876;45.5139367004111;node/1417529980;hotel;Hôtel la Dame de Coeur;;;;;;;;;;;;http://www.hotel-ladamedecoeur.com/;;;;"33514";Soulac-sur-Mer
0.7024524;44.7581675004895;node/1419017461;chalet;;;;;;;;;;;;;;;;;"24307";Naussannes
0.7028172;44.7573599004896;node/1419017540;caravan_site;;;;;;;;;;;;;;;;;"24307";Naussannes
-0.4229202;46.9940517001625;node/1423744357;guest_house;Les Brissonnières;;;;;;;;;;;;;;;;"79013";Argentonnay
1.1489147;44.8312020004835;node/1432543964;camp_site;Le Pont de Fayrac;;;;;;;;;;;;;;;;"24577";Vézac
1.4900601;45.8391241003667;node/1442427630;hotel;Le Relais Saint-Jacques;;no;;;"3";"9";;wlan;;;;;;;;"87161";Saint-Léonard-de-Noblat
-1.151117;46.1619813003166;node/1445028123;hotel;Hôtel de Paris;;yes;;;"2";;;;;;;;;;;"17300";La Rochelle
-1.1509054;46.1619694003167;node/1445028127;hotel;Hôtel de la Paix;;no;;;"2";;;;;;;http://www.hotelalarochelle.com/;+33 5 46 41 33 44;;;"17300";La Rochelle
0.6137377;45.6936283003873;node/1445782176;guest_house;Le moulin du Roc;;;;;;;;;;;;;;;;"24070";Busserolles
1.0355936;45.0597834004624;node/1455205683;chalet;La Gadale;;;;;;;;;;;;;;;;"24330";Plazac
1.1620692;44.9361196004742;node/1457330872;guest_house;Les Hauts de Marquay;;;;;;;;;;;;;;;;"24255";Marquay
-0.575832;44.8422633004825;node/1470667439;hotel;Hôtel Bayonne Etche Ona;;;;;;;;;;;;;;;;"33063";Bordeaux
1.1609787;44.8336920004833;node/1474639166;hotel;;Relais des Cinq Châteaux;;;;"2";;;wlan;;;;;+33 5 53 30 30 72;;;"24577";Vézac
0.9550344;45.5468710004069;node/1479106762;camp_site;Le Perigord Vert;;;;;;;;;;;;;;;;"24133";La Coquille
1.4916412;45.823085600369;node/1479106771;camp_site;Municipal de Beaufort;;;;;;;;;;;;;;;;"87161";Saint-Léonard-de-Noblat
0.6298894;46.7783506002057;node/1483704459;guest_house;;;;;;;;;;;;;;;;;"86245";Senillé-Saint-Sauveur
1.2393227;44.8315401004834;node/1499931040;hotel;Rochebois;;;;;;;;;;;;http://www.rochebois.com/;;;;"24587";Vitrac
0.2143964;45.6408794003945;node/1519233023;guest_house;Domaine de Montboulard;;;;;;;;;;;;;;;;"16374";Soyaux
2.1276321;45.5247519004097;node/1534961593;caravan_site;Aire de camping-car Sèchemailles;;;;;;;;;;;;;;;;"19008";Ambrugeat
1.8350774;46.1022694003263;node/1537098878;camp_site;Le Gué Lavaud;Municipalité;;;;;;;;;;;http://www.gueret-tourisme.fr/Ou-dormir/Campings/[view)/167000170;+33 5 55 51 00 80;;;"23052";La Chapelle-Taillefert
0.2357215;44.739932800491;node/1560607956;hotel;;;;;;;;;;;;;;;;;"47321";Villeneuve-de-Duras
-1.3211397;45.9133688003557;node/1568039378;hotel;L'Océane;;;;;"3";;;;;;;;;;;"17385";Saint-Pierre-d'Oléron
-1.3377478;45.9194596003548;node/1569124665;hotel;Hôtel de la Plage;;;;;"2";;;;;;;;;;;"17385";Saint-Pierre-d'Oléron
-1.3355198;45.917938600355;node/1569124940;hotel;Face aux Flots;;;;;"2";;;;;;;;;;;"17385";Saint-Pierre-d'Oléron
-1.3311914;45.9174165003551;node/1569125002;hotel;La Coursive;;;;;;;;;;;;;;;;"17385";Saint-Pierre-d'Oléron
-1.3277124;45.9156746003554;node/1569125064;hotel;L'écailler;;;;;"3";;;;;;;;;;;"17385";Saint-Pierre-d'Oléron
-1.337582;45.9204523003547;node/1569469518;camp_site;Les Tamaris;;;;;"2";;;;;;;;;;;"17385";Saint-Pierre-d'Oléron
-1.3437776;45.9242962003541;node/1569469715;hotel;La Fauche Prère;;;;;"2";;;;;;;;;;;"17385";Saint-Pierre-d'Oléron
-1.3414277;45.9227882003543;node/1569469773;camp_site;Les Pins;;;;;"2";;;;;;;;;;;"17385";Saint-Pierre-d'Oléron
-1.3410946;45.9232401003542;node/1569469878;camp_site;Le Sous Bois;;;;;"2";;;;;;;;;;;"17385";Saint-Pierre-d'Oléron
-0.5689895;44.8541755004815;node/1576209631;hotel;L'Avant-Scène;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.5682656;44.8540024004815;node/1576209633;guest_house;L'Esprit des Chartrons;;;;;;;;;;;;;;;;"33063";Bordeaux
0.6027379;44.1632594005264;node/1584895610;hotel;;;;;;;;;;;;;;;;;"47201";Le Passage
0.7602776;44.7694443004886;node/1588117635;guest_house;Moulin de la Ville;;;;;;;;;;;;;;;;"24028";Beaumontois en Périgord
0.7561011;44.7848734004873;node/1588117821;camp_site;Le moulin de Surier;;;;;;;;;;;;https://www.lemoulindesurier.com/accueil/;+33 5 53 24 91 98;;;"24028";Beaumontois en Périgord
0.1794172;44.837356200483;node/1588338828;hotel;L'Escapade;;;;;;;;;;;;;;;;"24335";Port-Sainte-Foy-et-Ponchapt
0.3340987;46.5818926002431;node/1588412280;hotel;Astral;;;;;"2";;;;;;;http://www.hotel-astral.com/;+33 5 49 58 46 72;;astral@orange.fr;"86194";Poitiers
0.3340963;46.5819943002431;node/1588412290;hotel;Le Régina;;;;;"2";;;;;;;http://hotel-restaurant-etape.le-regina.com/;"+33549582038";;hotelreginapoitiers@yahoo.fr;"86194";Poitiers
2.14646;45.2013852004478;node/1596467441;caravan_site;Camping d'Auriac;;;;;;;;;;;;;;;;"19014";Auriac
2.1463527;45.2014003004478;node/1596467529;camp_site;Camping d'Auriac;;;;;;;;;;;;;;;;"19014";Auriac
1.3831654;44.8657407004805;node/1596661982;guest_house;La grange de cavagnac;;;;;;;;;;;;;;;;"24432";Saint-Julien-de-Lampon
0.8640618;45.8775874003611;node/1609377990;camp_site;;;;;;;;;;;;;;;;;"87030";Chaillac-sur-Vienne
-0.0301204;44.5809040005028;node/1611840801;caravan_site;;;;;;;;;;;;;;;;;"33352";La Réole
-0.6648167;44.7821340004876;node/1624025961;guest_house;;;;;;;;;;;;;;;;;"33318";Pessac
-1.4281566;43.0991021005387;node/1627311932;guest_house;Heguienia;;;;;;;;;;;;;+33 5 59 37 5768;;;"64016";Aldudes
-1.5623341;43.479262000542;node/1635640446;hotel;Hôtel Eddouard VII;;;;;;;;;;;;https://www.hotel-edouardvii.com;+33 5 59 22 39 80;;;"64122";Biarritz
-1.5692582;43.469397700542;node/1635645886;hotel;Hôtel le Biarritz;;;;;"3";"50";;wlan;;;;https://www.hotel-le-biarritz.com/;+33 5 59 23 83 03;;;"64122";Biarritz
-0.9280945;43.473476200542;node/1640581665;hotel;Grand Hôtel du Parc;;;;;;;;;;;;;;;;"64499";Salies-de-Béarn
-0.4015126;45.5585963004054;node/1660834342;hotel;Le Relais;;;;;;;;;;;;;;;;"17192";Jarnac-Champagne
-1.4385859;46.1952433003112;node/1673206879;guest_house;Les Oyats;;;;;;;;;;;;;;;;"17121";La Couarde-sur-Mer
0.7030585;44.4021977005142;node/1674913435;hotel;;;;;;;;;;;;;;;;;"47323";Villeneuve-sur-Lot
1.0790516;45.1608298004521;node/1675863668;guest_house;Gites Les Genêts;;;;;;;;;;;;;;;;"24550";Thenon
0.2796342;45.1609402004521;node/1691127340;caravan_site;;;;;;;;;;;;;;;;;"24216";La Jemaye-Ponteyraud
0.27311;45.1587581004523;node/1691127344;camp_site;Camping du Lac;;;;;"2";;;;;;;https://www.campingdulac-dordogne.com;+33 5 53 91 51 78;;;"24216";La Jemaye-Ponteyraud
-1.0058877;43.1998255005404;node/1691951703;hotel;Bar Restaurant Bista-Eder;;;;;;;;;;;;;;;;"64411";Musculdy
1.4575466;45.3373362004326;node/1694282789;guest_house;Le Bourzat;;;;;;;;;;;;http://www.lebourzat.com;+33 5 55 73 46 29;;;"19154";Orgnac-sur-Vézère
-0.425594;45.4219676004225;node/1695727805;chalet;Domaine du Closne;;;;;;;;;;;;;;;;"17270";Ozillac
-0.4395333;45.0195941004664;node/1695838679;caravan_site;;;;;;;;;;;;;;;;;"33553";Virsac
-0.4683491;44.7933077004867;node/1706058744;guest_house;Gîte d'Étape et de Séjour de Citon-Cénac;;;;;;;;;;;;https://www.gitecitoncenac.com/;+33 5 56 31 14 76;;;"33118";Cénac
-1.2966392;44.216793200524;node/1707498256;hotel;Hôtel Atlantique;;;;;;;;;;;;http://www.atlantique-mimizan.fr/;;;;"40184";Mimizan
-0.752284;46.917891600178;node/1707667952;caravan_site;;;;;;;;;;;;;;;;;"79079";Mauléon
1.004683;44.9442344004735;node/1708799569;guest_house;B&B Ferme de Tayac;;;;;;;;;;;;https://www.fermedetayac.com/;"+33553060461";;;"24172";Les Eyzies
-0.3962803;44.7757332004881;node/1709808230;guest_house;Le vélo vert;;;;;;;;;;;;;;;;"33363";Sadirac
-1.2060968;43.2396551005409;node/1711025078;camp_site;Ferme Etchemendigaraya;;yes;;;"2";;;;;;;https://www.chez-mendi.com;"+33559376083";;;"64528";Suhescun
1.3652178;46.147541600319;node/1712452901;camp_site;Camping Municipal de Morterrole sur Semme;;;;;;;;;;;;;;;;"87014";Bessines-sur-Gartempe
-1.1787466;43.5004712005419;node/1717729675;chalet;Le Moulin;;;;;;;;;;;;;;;;"64250";Guiche
-1.389085;43.8525911005369;node/1718570351;hotel;L'océan;;;;;;;;;;;;;;;;"40187";Moliets-et-Maâ
-1.3876431;43.8558737005369;node/1719418517;caravan_site;;;;;;;;;;;;;;;;;"40187";Moliets-et-Maâ
1.7664167;45.3127383004354;node/1721875412;hotel;L'Oustal;;;;;;;;;;;;;;;;"19146";Naves
-0.5764;45.0523990004632;node/1723311396;camp_site;Domaine de Maracky;;;;;;;;;;;;;;;;"33475";Saint-Seurin-de-Bourg
1.4855056;45.4073783004243;node/1723311605;camp_site;La Bonne Source;;;;;;;;;;;;https://www.labonnesource.nl/;;;;"19223";Saint-Martin-Sepert
1.668677;45.0762020004608;node/1723311619;camp_site;Natco - Puy Bousquet;;;;;;;;;;;;;;;;"19057";Collonges-la-Rouge
-0.039277;44.5814304005028;node/1733476708;guest_house;Les Galantes;;;;;;;;;;;;;;;;"33352";La Réole
0.2198909;44.4107483005137;node/1737659369;camp_site;Aire naturelle Les Allées;Municipal;;;;;;;;;;;http://www.lemasdagenais.fr/fr/information/16252/ou-loger;+33 5 53 89 50 37;;;"47159";Le Mas-d'Agenais
1.0899507;45.0123973004671;node/1764287357;caravan_site;;;;;;;;;;;;;;;;;"24443";Saint-Léon-sur-Vézère
-1.0816054;44.502790200508;node/1771861977;camp_site;Camping le Langeot;;;;;;;;;;yes;"229";https://www.campinglelangeot.com/;+33 5 58 78 66 14;;camping.lelangeot.sanguinet@wanadoo.fr;"40287";Sanguinet
-1.0923678;44.4819695005094;node/1774460412;camp_site;Camping le Lac de Sanguinet;Campéole;;;;;;;;;yes;"346";https://www.campeole.com/camping/landes/le-lac-de-sanguinet-sanguinet;+33 5 58 82 70 80;;lac-sanguinet@campeole.com;"40287";Sanguinet
-1.075967;44.4954341005085;node/1774479011;camp_site;Camping résidentiel les Oréades;;;;;;;;;;yes;"246";https://domainelesoreades.com/;+33 5 58 78 60 79;;contact@domainelesoreades.com;"40287";Sanguinet
-0.8077362;46.220332200307;node/1782445284;hotel;Hôtel de la Fôret;;;;;;;;;;;;;;;;"17041";Benon
-0.6265211;45.3256262004339;node/1782810543;caravan_site;Camping Chene Vert;;;;;;;;;;;;;;;;"17312";Saint-Bonnet-sur-Gironde
-0.8734466;44.5463714005052;node/1783877698;camp_site;;;;;;;;;;;;;;;;;"33498";Salles
-1.2625419;44.0128645005322;node/1784863851;caravan_site;Gardiennage de caravane Caravaland;;;;;;;;;;;;;;;;"40157";Lit-et-Mixe
1.6727856;45.0549745004629;node/1785705457;hotel;Le Relais du Quercy;;;;;;;;;;;;;;;;"19138";Meyssac
-1.7705008;43.3683165005419;node/1791451560;hotel;Bellevue;;;;;"2";;;;;;;;;;;"64260";Hendaye
-0.3447244;46.8291137001957;node/1792302438;guest_house;;;;;;;;;;;;;;;;;"79116";Faye-l'Abbesse
-1.1744255;46.0112201003408;node/1793727546;hotel;Hôtel Napoléon;;yes;;;;;;;;;;https://www.hotel-ile-aix.com/hotel-napoleon/;"+33546840077";;contact@hotel-ile-aix.com;"17004";Île-d'Aix
-1.44227;43.5694368005415;node/1795292035;motel;Auberge du Cassiet;;;;;;;;;;;;;;;;"40209";Ondres
-1.2465834;45.871061200362;node/1807995597;guest_house;Oleron Villa - Holiday home;;;;;;;;;;;;;;;;"17485";Le Grand-Village-Plage
